PLAYER_NAME,AGE,TEAM,POSITION,G,GAMES_STARTED,MIN,FG,FGA,FG_PCT,3P,3PA,3P_PCT,2P,2PA,2P_PCT,EFG_PCT,FT,FTA,FT_PCT,ORB,DRB,REB,AST,STL,BLK,TOV,PF,PTS,AWARDS,SEASON,PER,TS_PCT,3PAR,FTR,ORB_PCT,DRB_PCT,TRB_PCT,AST_PCT,STL_PCT,BLK_PCT,TOV_PCT,USG_PCT,OWS,DWS,WS,WS_48,OBPM,DBPM,BPM,VORP,LAST_TEAM,DATA_TYPE,POSITION_GROUP,PLAYER_NAME_RAW,SALARY,SALARY_M,SALARY_TOTAL_M,YEARS_REMAINING,SALARY_AVG_PER_YR_M,SALARY_TIER,WIN_IMPACT_RAW,WIN_IMPACT_SCORE,UNDERVALUED_FLAG,GP_PCT,AVAIL_ROLLING,AVAILABILITY_SCORE,POS_C,POS_F,POS_G,PREDICTED_SALARY_M,MARKET_DELTA,MARKET_DELTA_CLIPPED,MARKET_DELTA_INV,MARKET_SCORE,OVERPAID_MAX_FLAG,PLAYMAKER_FLAG,AGE_SCORE_RAW,AGE_SCORE,SALARY_CAP_PCT,BPM_PERCENTILE,CAP_EFFICIENCY_RAW,CAP_EFFICIENCY_SCORE,EXPECTED_MIN,MIN_RATIO,ROLE_FIT_SCORE,APRON_SCORE,TEAM_PAYROLL_M,APRON_STATUS,PAYROLL_SHARE_PCT,PAYROLL_CONTEXT_SCORE,ACCOLADES_RAW,ACCOLADES_SCORE,MARKETABILITY_SCORE,JERSEY_SALES_SCORE,CONTRACT_TYPE,CONTRACT_TYPE_SCORE,SOCIAL_MEDIA_SCORE,INJURY_RISK_SCORE,TEAM_WINPCT_DELTA,CVI_SCORE,CVI_VERDICT,ROOKIE_SCALE_FLAG,SALARY_TIER_PERCENTILE,BPM_TIER_PERCENTILE,CVI_PLAYER_SCORE,CVI_PLAYER_VERDICT,CVI_GAP,PLAYOFF_SEASON,PLAYOFF_G,PLAYOFF_BPM,PLAYOFF_BPM_DELTA,DELTA_SCORE,PLAYOFF_BPM_SCORE,PLAYOFF_G_CAPPED,EXPERIENCE_SCORE,PRESSURE_SCORE,CVI_SCORE_FINAL,CVI_PLAYER_SCORE_FINAL,CVI_GAP_FINAL,CVI_VERDICT_FINAL,PLAYOFF_IMPACT,DISPLAY_TIER,MODEL_PROB,MODEL_VERDICT,LABEL,LABEL_SOURCE,CONDITIONS_MET,TEAM_WINPCT
Brandon Ingram,24,NOP,SF,55.0,55.0,34.0,8.2,17.9,0.461,1.3,4.1,0.327,6.9,13.8,0.501,0.498,4.8,5.9,0.826,0.6,5.2,5.8,5.6,0.6,0.5,2.7,2.2,22.7,,2021-22,18.7,0.5539999999999999,0.23,0.3279999999999999,2.0,17.3,9.5,27.8,0.9,1.3,11.8,29.3,2.5,1.3,3.9,0.099,2.6,-0.6,2.0,1.9,NOP,training,F,Brandon Ingram,29467800.0,29.47,,,,star,2.44,51.0,0,0.6707317073170732,0.6707317073170732,56.5,False,True,False,14.8,14.669999999999998,14.669999999999998,-14.669999999999998,33.0,0,1,88.2,88.2,26.21886120996441,85.6,-31.0,31.7,28,1.2142857142857142,92.7,50.0,133.94,below,22.0,90.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,59.0,good,0,98.0,67.0,53.7,good,5.3,,,,,,,,,50.0,56.4,53.7,2.7,borderline,-2.6,star,,,1.0,auto_v2,3.0,
Brandon Ingram,25,NOP,SF,45.0,45.0,34.2,9.0,18.6,0.484,1.4,3.6,0.39,7.6,14.9,0.507,0.522,5.3,6.0,0.882,0.5,5.0,5.5,5.8,0.7,0.4,3.3,2.6,24.7,,2022-23,19.2,0.5820000000000001,0.196,0.326,1.7,16.4,9.1,28.1,1.0,1.2,13.4,30.8,1.8,1.7,3.5,0.108,2.2,-0.4,1.7,1.5,NOP,training,F,Brandon Ingram,31650600.0,31.65,,,,max,2.08,39.3,0,0.5487804878048781,0.5945121951219512,46.4,False,True,False,13.49,18.16,18.16,-18.16,25.2,1,1,95.6,95.6,25.58609539207761,84.3,24.200000000000003,65.9,32,1.06875,80.3,50.0,150.88,below,21.0,90.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,57.5,borderline,0,21.0,45.2,51.9,borderline,5.6,,,,,,,,,50.0,55.2,52.0,3.2,borderline,-2.3,max,,,0.0,auto_v2,1.0,
Brandon Ingram,26,NOP,SF,64.0,64.0,32.9,7.8,15.9,0.492,1.3,3.8,0.355,6.5,12.1,0.534,0.534,3.8,4.8,0.8009999999999999,0.7,4.4,5.1,5.7,0.8,0.6,2.5,2.3,20.8,,2023-24,18.2,0.578,0.238,0.302,2.3,14.7,8.6,26.7,1.2,1.9,12.4,27.2,2.7,2.4,5.1,0.1169999999999999,1.4,-0.3,1.2,1.7,NOP,training,F,Brandon Ingram,33833400.0,33.83,,,,max,2.35,41.8,0,0.7804878048780488,0.6890243902439025,58.9,False,True,False,15.96,17.869999999999997,17.869999999999997,-17.869999999999997,25.9,1,1,99.5,99.5,24.875,78.9,4.299999999999997,54.4,32,1.028125,76.9,50.0,167.28,below,20.2,90.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,58.9,borderline,0,27.1,31.4,53.6,borderline,5.3,,,,,,,,,50.0,56.4,53.6,2.8,borderline,-2.5,max,,,-1.0,auto_v2,2.0,
Brandon Ingram,28,TOR,SF,75.0,75.0,33.8,8.0,16.8,0.474,1.8,4.6,0.382,6.2,12.2,0.509,0.527,3.8,4.6,0.826,0.8,4.7,5.6,3.7,0.8,0.7,2.5,1.9,21.5,AS,2025-26,16.2,0.5710000000000001,0.2739999999999999,0.272,2.7,16.0,9.3,16.8,1.1,2.1,11.6,27.0,1.3,3.0,4.3,0.081,0.9,-0.5,0.4,1.6,TOR,current,F,Brandon Ingram,38095238.0,38.1,120.0,3.0,40.0,max,1.795,36.6,0,0.9146341463414634,0.801219512195122,73.7,False,True,False,16.41,21.69,21.69,-21.69,17.4,1,0,91.2,91.2,27.02127659574468,68.2,-23.4,38.4,32,1.05625,79.3,70.0,186.56,below,20.4,90.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,55.9,borderline,0,44.7,21.3,52.0,borderline,3.9,,,,,,,,,50.0,55.9,52.3,3.6,borderline,0.0,max,61.4,borderline,,,,
Brandon Miller,21,CHO,SF,74.0,68.0,32.2,6.4,14.6,0.44,2.5,6.7,0.373,3.9,8.0,0.495,0.524,1.9,2.3,0.8270000000000001,0.8,3.4,4.3,2.4,0.9,0.6,1.8,2.5,17.3,ROY-3,2023-24,13.0,0.552,0.455,0.16,2.7,12.4,7.4,11.6,1.4,1.6,10.2,23.9,-0.3,1.0,0.8,0.015,-0.9,-1.6,-2.6,-0.3,CHO,training,F,Brandon Miller,10880400.0,10.88,27.07,2.0,13.535,role,-0.945,37.5,0,0.902439024390244,0.902439024390244,87.1,False,True,False,2.26,8.620000000000001,8.620000000000001,-8.620000000000001,46.4,0,0,54.6,54.6,8.0,27.8,-56.3,16.7,18,1.3,100.0,92.0,105.61,below,10.3,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,60.2,good,1,89.0,32.7,55.1,good,5.1,,,,,,,,,50.0,59.6,55.3,4.3,borderline,-0.6,rookie scale,,,-1.0,auto_v2,2.0,0.256
Brandon Miller,22,CHO,SF,27.0,27.0,34.2,7.3,18.2,0.4029999999999999,3.9,10.9,0.355,3.5,7.3,0.475,0.509,2.5,2.9,0.861,0.9,3.9,4.9,3.6,1.1,0.7,2.8,2.7,21.0,,2024-25,14.0,0.54,0.597,0.161,2.8,12.5,7.6,18.3,1.5,2.1,12.6,27.7,-0.2,0.7,0.4,0.023,0.8,-0.8,0.0,0.4,CHO,training,F,Brandon Miller,11424600.0,11.42,27.07,2.0,13.535,role,0.24,45.2,0,0.3292682926829268,0.5442073170731707,39.7,False,True,False,5.33,6.09,6.09,-6.09,52.0,0,0,66.7,66.7,8.122332859174964,61.3,-22.90000000000001,35.5,18,1.3,100.0,92.0,175.41,below,6.5,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,58.5,good,1,91.0,68.1,52.9,good,5.6,,,,,,,,,50.0,58.1,53.1,5.0,borderline,-0.4,rookie scale,,,-1.0,auto_v2,2.0,0.232
Brandon Miller,23,CHO,SF,63.0,63.0,30.3,7.0,16.1,0.435,3.2,8.2,0.385,3.8,7.9,0.487,0.5329999999999999,3.0,3.4,0.893,1.1,3.9,5.0,3.4,1.0,0.7,2.5,2.7,20.2,,2025-26,16.8,0.574,0.511,0.211,4.0,14.3,9.3,18.1,1.6,2.1,12.6,28.0,2.1,2.3,4.3,0.109,1.7,-0.2,1.6,1.7,CHO,current,F,Brandon Miller,11968800.0,11.97,27.07,2.0,13.535,role,2.31,58.7,0,0.7682926829268293,0.6634146341463415,55.5,False,True,False,13.61,-1.6399999999999988,-1.6399999999999988,1.6399999999999988,69.1,0,0,78.3,78.3,8.48936170212766,79.6,-5.099999999999994,45.6,18,1.3,100.0,92.0,158.78,below,7.5,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,68.0,good,1,91.5,86.4,64.2,good,3.8,,,,,,,,,50.0,66.9,63.6,3.3,good,-1.1,rookie scale,95.3,good,,,,
Brandon Williams,22,POR,PG,24.0,16.0,26.7,4.4,11.8,0.372,1.3,4.4,0.292,3.1,7.3,0.42,0.427,2.8,4.0,0.701,0.8,2.3,3.1,3.9,1.0,0.4,2.4,2.2,12.9,,2021-22,11.0,0.476,0.376,0.344,3.1,9.8,6.4,23.1,1.8,1.5,15.2,25.9,-0.7,0.2,-0.5,-0.037,-2.6,-3.1,-5.7,-0.6,POR,training,G,Brandon Williams,,,,,,unknown,-2.615,23.1,0,0.2926829268292683,0.2926829268292683,6.5,False,False,True,0.8,,,,,0,0,60.7,60.7,,3.4,,,20,1.3,100.0,50.0,88.9,below,,50.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,44.4,borderline,0,,16.7,43.4,borderline,1.0,,,,,,,,,50.0,45.1,44.1,1.0,bad,0.7,unknown,,,0.0,auto_v2,1.0,
Brandon Williams,25,DAL,PG,33.0,3.0,14.8,3.0,5.7,0.521,0.7,1.8,0.4,2.2,3.9,0.578,0.585,1.7,2.0,0.833,0.4,1.4,1.8,2.3,0.7,0.2,1.2,1.0,8.3,,2024-25,18.3,0.634,0.319,0.351,2.7,10.1,6.5,23.2,2.4,0.9,15.2,22.6,0.9,0.4,1.3,0.129,1.0,-0.1,1.0,0.4,DAL,training,G,Brandon Williams,,,2.27,1.0,2.27,unknown,0.865,70.0,0,0.4024390243902439,0.361280487804878,15.5,False,False,True,7.08,,,,,0,0,92.3,92.3,,76.1,,,20,0.74,52.3,50.0,185.18,below,,50.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,53.3,borderline,0,,96.7,54.7,borderline,-1.4,,,,,,,,,50.0,53.4,54.5,-1.1,borderline,0.1,unknown,,,-1.0,auto_v2,2.0,
Brandon Williams,26,DAL,PG,66.0,15.0,22.2,4.4,9.3,0.472,0.5,2.3,0.2319999999999999,3.9,7.0,0.552,0.501,3.7,4.6,0.7929999999999999,0.5,2.4,2.9,3.9,0.9,0.3,1.9,1.6,13.0,,2025-26,16.8,0.5720000000000001,0.251,0.493,2.2,11.5,6.9,26.4,2.0,1.2,14.3,25.1,1.2,1.4,2.5,0.084,0.1,0.3,0.4,0.9,DAL,current,G,Brandon Williams,2270735.0,2.27,2.27,1.0,2.27,role,1.1,50.8,0,0.8048780487804879,0.5817073170731708,44.7,False,False,True,10.64,-8.370000000000001,-8.370000000000001,8.370000000000001,84.1,0,0,98.0,98.0,1.6099290780141846,68.2,59.5,82.0,18,1.2333333333333334,94.3,100.0,235.4,below,1.0,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,73.1,good,0,22.5,77.0,69.7,good,3.4,,,,,,,,,50.0,71.7,68.6,3.1,good,-1.4,role,83.1,good,,,,
Braxton Key,26,DEN,SF,20.0,0.0,3.0,0.4,0.9,0.412,0.1,0.3,0.4,0.3,0.6,0.417,0.471,0.3,0.4,0.75,0.2,0.8,0.9,0.5,0.1,0.1,0.1,0.3,1.1,,2023-24,16.5,0.536,0.294,0.471,5.7,26.9,16.6,18.8,1.7,1.4,4.6,15.7,0.1,0.1,0.2,0.18,0.5,1.6,2.1,0.1,DEN,training,F,Braxton Key,,,,,,unknown,0.9250000000000002,70.8,0,0.2439024390243902,0.2439024390243902,0.0,False,True,False,6.06,,,,,0,0,99.5,99.5,,86.3,,,20,0.15,2.1,50.0,178.2,below,,50.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,47.1,borderline,0,,100.0,48.0,borderline,-0.9,,,,,,,,,50.0,47.7,48.4,-0.7,borderline,0.6,unknown,,,-1.0,auto_v2,2.0,
Brice Sensabaugh,20,UTA,SF,32.0,11.0,18.3,2.7,6.8,0.39,1.1,3.6,0.296,1.6,3.2,0.495,0.4679999999999999,1.2,1.3,0.902,0.5,2.7,3.2,1.7,0.4,0.2,1.5,1.3,7.5,,2023-24,8.6,0.511,0.528,0.188,3.0,16.1,9.6,13.0,1.1,0.9,16.6,20.3,-0.5,0.2,-0.3,-0.024,-3.3,-2.1,-5.5,-0.5,UTA,training,F,Brice Sensabaugh,2448600.0,2.45,7.56,2.0,3.78,role,-2.45,27.7,0,0.3902439024390244,0.3902439024390244,19.4,False,True,False,0.56,1.89,1.89,-1.89,61.3,0,0,43.0,43.0,1.8014705882352944,5.8,-30.1,31.5,18,1.0166666666666666,75.9,92.0,143.82,below,1.7,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,48.0,borderline,1,36.9,6.8,41.0,borderline,7.0,,,,,,,,,50.0,48.4,42.1,6.3,bad,0.4,rookie scale,,,0.0,auto_v2,1.0,
Brice Sensabaugh,21,UTA,SF,71.0,15.0,20.2,3.9,8.4,0.4589999999999999,2.2,5.2,0.422,1.7,3.2,0.52,0.59,0.9,1.0,0.89,0.6,2.4,3.0,1.5,0.6,0.1,1.5,1.6,10.9,,2024-25,13.4,0.612,0.621,0.122,3.2,12.6,7.9,12.0,1.5,0.5,14.5,21.5,0.9,0.3,1.2,0.042,0.4,-1.6,-1.2,0.3,UTA,training,F,Brice Sensabaugh,2571480.0,2.57,7.56,2.0,3.78,role,-0.075,43.2,0,0.8658536585365854,0.6875,58.7,False,True,False,4.9,-2.3300000000000005,-2.3300000000000005,2.3300000000000005,70.7,0,0,54.6,54.6,1.8278805120910384,44.5,10.099999999999994,54.1,18,1.1222222222222222,84.9,92.0,145.34,below,1.8,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,62.6,good,1,41.2,51.3,58.1,good,4.5,,,,,,,,,50.0,61.8,58.0,3.8,borderline,-0.8,rookie scale,,,-1.0,auto_v2,2.0,
Brice Sensabaugh,22,UTA,SF,74.0,22.0,23.6,5.3,11.4,0.46,2.1,5.9,0.366,3.1,5.6,0.5589999999999999,0.5539999999999999,2.2,2.6,0.831,0.8,2.3,3.1,1.9,0.7,0.2,1.6,1.9,14.9,,2025-26,14.4,0.59,0.512,0.23,3.4,11.0,7.1,12.5,1.4,0.7,11.5,24.8,1.0,0.0,1.0,0.0279999999999999,0.3,-3.0,-2.7,-0.3,UTA,current,F,Brice Sensabaugh,2693760.0,2.69,7.56,2.0,3.78,role,-0.935,37.6,0,0.902439024390244,0.7890243902439025,72.1,False,True,False,3.0,-0.31,-0.31,0.31,66.2,0,0,66.7,66.7,1.907801418439716,23.9,-14.6,40.2,18,1.3,100.0,92.0,157.38,below,1.7,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,64.4,good,1,40.0,25.4,59.9,good,4.5,,,,,,,,,50.0,63.5,59.7,3.8,good,-0.9,rookie scale,79.5,good,,,,
Bronny James,20,LAL,SG,27.0,1.0,6.7,0.8,2.5,0.313,0.3,1.2,0.281,0.4,1.3,0.3429999999999999,0.381,0.4,0.5,0.7859999999999999,0.1,0.5,0.7,0.8,0.3,0.1,0.5,0.5,2.3,,2024-25,7.1,0.424,0.478,0.209,2.6,8.5,5.6,16.5,2.4,1.6,15.1,20.9,-0.3,0.2,-0.2,-0.043,-5.9,-1.3,-7.2,-0.2,LAL,training,G,Bronny James,1157153.0,1.16,6.74,3.0,2.2466666666666666,role,-3.0,24.1,0,0.3292682926829268,0.3292682926829268,11.3,False,False,True,1.7,-0.54,-0.54,0.54,66.7,0,0,37.5,37.5,0.8250355618776671,1.8,-7.200000000000001,44.4,18,0.3722222222222222,21.0,85.0,177.24,below,0.7,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,41.8,borderline,1,8.8,1.6,34.6,borderline,7.2,,,,,,,,,50.0,42.5,36.3,6.2,bad,0.7,rookie scale,,,0.0,auto_v2,1.0,
Bronny James,21,LAL,SG,40.0,1.0,8.6,1.1,2.7,0.396,0.5,1.3,0.353,0.6,1.4,0.436,0.481,0.2,0.2,0.857,0.1,0.4,0.5,1.2,0.4,0.1,0.6,0.7,2.7,,2025-26,8.3,0.495,0.481,0.066,1.8,5.0,3.4,18.2,2.4,1.1,17.4,16.8,-0.2,0.3,0.0,0.003,-3.8,-1.2,-4.9,-0.3,LAL,current,G,Bronny James,1955377.0,1.96,6.74,3.0,2.2466666666666666,role,-2.0650000000000004,30.2,0,0.4878048780487805,0.4283536585365853,24.4,False,False,True,1.67,0.29,0.29,-0.29,64.9,0,0,48.7,48.7,1.3900709219858154,6.9,-5.5,45.4,18,0.4777777777777777,30.0,85.0,208.24,below,0.9,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,46.9,borderline,1,13.9,8.4,40.4,borderline,6.5,,,,,,,,,50.0,47.3,41.7,5.6,bad,0.4,rookie scale,0.3,bad,,,,
Brook Lopez,34,MIL,C,78.0,78.0,30.4,6.1,11.5,0.531,1.7,4.7,0.374,4.4,6.9,0.637,0.606,1.9,2.4,0.784,2.0,4.7,6.7,1.3,0.5,2.5,1.4,2.6,15.9,"DPOY-2,DEF1",2022-23,18.4,0.63,0.405,0.211,7.2,15.3,11.4,6.1,0.7,6.7,9.8,19.3,4.1,3.9,8.0,0.161,0.8,1.3,2.1,2.5,MIL,training,C,Brook Lopez,13906976.0,13.91,,,,role,3.715,67.8,0,0.951219512195122,0.951219512195122,93.5,True,False,False,22.45,-8.54,-8.54,8.54,84.4,0,0,17.8,17.8,11.244947453516572,87.3,-3.200000000000003,46.6,18,1.3,100.0,50.0,190.75,below,7.3,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,67.1,good,0,98.2,95.0,65.7,good,1.4,2021-22,12.0,1.0,,,54.9,12.0,15.4,44.6,65.3,64.4,0.9,good,-1.8,role,,,1.0,auto_v2,4.0,0.707
Brook Lopez,35,MIL,C,79.0,79.0,30.5,4.6,9.6,0.485,1.9,5.1,0.366,2.8,4.4,0.621,0.583,1.4,1.7,0.821,1.5,3.7,5.2,1.6,0.5,2.4,1.0,2.4,12.5,,2023-24,14.8,0.608,0.535,0.177,5.4,13.0,9.3,7.1,0.9,6.7,8.8,16.0,3.1,2.8,5.9,0.1169999999999999,0.2,0.8,1.0,1.8,MIL,training,C,Brook Lopez,25000000.0,25.0,,,,star,2.505,51.6,0,0.9634146341463414,0.958841463414634,94.6,True,False,False,18.97,6.030000000000001,6.030000000000001,-6.030000000000001,52.1,0,0,10.1,10.1,18.38235294117647,76.6,-10.0,43.0,28,1.0892857142857142,82.1,50.0,200.0,below,12.5,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,57.0,borderline,0,81.7,71.7,53.9,borderline,3.1,2021-22,12.0,1.0,,,54.9,12.0,15.4,44.6,56.1,53.6,2.5,borderline,-0.9,star,,,1.0,auto_v2,4.0,0.598
Brook Lopez,36,MIL,C,80.0,80.0,31.8,4.9,9.7,0.509,1.7,4.7,0.373,3.2,5.0,0.636,0.599,1.4,1.7,0.826,1.4,3.6,5.0,1.8,0.6,1.9,1.1,2.1,13.0,,2024-25,14.8,0.624,0.482,0.178,5.0,11.8,8.6,7.8,0.9,5.4,9.1,15.8,3.6,2.9,6.6,0.124,0.4,0.4,0.8,1.8,MIL,training,C,Brook Lopez,23000000.0,23.0,,,,star,2.6,52.6,0,0.975609756097561,0.9670731707317072,95.6,True,False,False,20.01,2.9899999999999984,2.9899999999999984,-2.9899999999999984,58.9,0,0,5.2,5.2,16.358463726884782,73.7,5.700000000000003,51.5,28,1.1357142857142857,86.0,50.0,183.17,below,12.6,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,59.0,good,0,64.8,70.5,56.2,good,2.8,2021-22,12.0,1.0,,,54.9,12.0,15.4,44.6,57.8,55.7,2.1,borderline,-1.2,star,,,1.0,auto_v2,4.0,0.585
Brook Lopez,37,LAC,C,73.0,38.0,21.6,3.0,7.1,0.426,1.5,4.1,0.358,1.5,3.0,0.521,0.53,0.8,1.0,0.757,0.6,3.0,3.5,1.3,0.6,1.2,0.8,2.0,8.3,,2025-26,12.2,0.5489999999999999,0.5820000000000001,0.143,3.2,15.6,9.6,8.7,1.4,5.2,9.5,17.1,0.5,1.7,2.2,0.068,-1.4,0.5,-0.9,0.4,LAC,current,C,Brook Lopez,8750000.0,8.75,17.94,2.0,8.97,role,0.3299999999999999,45.8,0,0.8902439024390244,0.9304878048780488,90.8,True,False,False,12.25,-3.5,-3.5,3.5,73.3,0,0,0.0,0.0,6.205673758865248,51.7,-21.8,36.2,18,1.2000000000000002,91.5,92.0,191.08,below,4.6,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,60.9,good,0,80.0,58.2,56.2,good,4.7,2021-22,12.0,1.0,,,54.9,12.0,15.4,44.6,59.5,56.0,3.5,borderline,-1.4,role,99.3,good,,,,
Brooks Barnhizer,23,OKC,SG,38.0,0.0,7.6,0.5,1.4,0.377,0.1,0.4,0.294,0.4,0.9,0.417,0.425,0.1,0.2,0.667,0.4,1.3,1.8,0.5,0.2,0.1,0.2,0.6,1.3,,2025-26,7.2,0.44,0.321,0.113,6.3,18.4,12.6,8.0,1.2,1.4,12.6,9.5,0.0,0.5,0.5,0.083,-3.9,1.4,-2.5,0.0,OKC,current,G,Brooks Barnhizer,,,,,,unknown,-0.875,46.6,0,0.4634146341463415,0.4634146341463415,29.0,False,False,True,4.15,,,,,0,0,72.6,72.6,,27.1,,,20,0.38,21.7,50.0,184.41,below,,50.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,46.0,borderline,0,,73.1,46.3,borderline,-0.3,,,,,,,,,50.0,46.5,47.0,-0.5,borderline,0.5,unknown,98.5,good,,,,
Bruce Brown,25,BRK,SF,72.0,45.0,24.6,3.6,7.0,0.506,0.5,1.3,0.4039999999999999,3.0,5.7,0.529,0.5429999999999999,1.3,1.8,0.758,1.4,3.4,4.8,2.1,1.1,0.7,0.8,2.4,9.0,,2021-22,15.0,0.575,0.186,0.253,6.3,14.7,10.6,11.5,2.1,2.6,9.1,15.0,2.8,2.0,4.8,0.13,-0.4,1.1,0.7,1.2,BRK,training,F,Bruce Brown,4736102.0,4.74,,,,role,1.9,56.0,0,0.8780487804878049,0.8780487804878049,83.9,False,True,False,13.07,-8.33,-8.33,8.33,84.0,0,0,95.6,95.6,4.217081850533807,73.0,12.399999999999991,55.4,18,1.3,100.0,50.0,126.53,below,3.7,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,73.2,good,0,67.2,79.6,72.4,good,0.8,2022-23,20.0,1.1,1.6,47.5,55.3,20.0,76.9,55.7,72.1,71.6,0.5,good,-1.1,role,,,1.0,auto_v2,4.0,0.537
Bruce Brown,26,DEN,SF,80.0,31.0,28.5,4.5,9.3,0.483,1.1,3.2,0.358,3.3,6.1,0.5479999999999999,0.545,1.5,1.9,0.758,0.8,3.3,4.1,3.4,1.1,0.6,1.5,2.4,11.5,,2022-23,13.3,0.5710000000000001,0.3429999999999999,0.206,3.3,13.0,8.3,15.7,1.9,2.0,13.2,17.8,1.7,2.6,4.3,0.09,-1.1,0.6,-0.5,0.9,DEN,training,F,Bruce Brown,6479000.0,6.48,2.3,1.0,2.3,role,1.19,51.4,0,0.975609756097561,0.9390243902439024,91.9,False,True,False,12.26,-5.779999999999999,-5.779999999999999,5.779999999999999,78.3,0,0,99.5,99.5,5.238480194017785,58.7,-2.4000000000000057,47.1,18,1.3,100.0,100.0,159.02,below,4.1,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,76.7,good,0,75.4,68.0,74.0,good,2.7,2022-23,20.0,1.1,1.6,47.5,55.3,20.0,76.9,55.7,75.4,73.2,2.2,good,-1.3,role,,,1.0,auto_v2,3.0,
Bruce Brown,27,2TM,SG,67.0,44.0,27.9,4.1,8.7,0.478,0.8,2.4,0.3229999999999999,3.4,6.2,0.5379999999999999,0.523,1.7,2.1,0.8240000000000001,0.8,3.4,4.2,2.9,0.9,0.3,1.3,2.2,10.8,,2023-24,11.6,0.563,0.282,0.244,3.1,14.0,8.5,13.2,1.5,0.8,11.8,16.5,1.2,1.0,2.2,0.0579999999999999,-2.4,-1.0,-3.3,-0.6,TOR,training,G,Bruce Brown,22000000.0,22.0,,,,star,-0.98,16.9,0,0.8170731707317073,0.8768292682926828,83.7,False,False,True,5.08,16.92,16.92,-16.92,28.0,0,0,100.0,100.0,16.176470588235293,19.9,-53.3,19.7,28,0.9964285714285712,74.2,50.0,150.29999999999998,below,14.6,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,53.0,borderline,0,63.3,10.0,48.5,borderline,4.5,2022-23,20.0,1.1,1.6,47.5,55.3,20.0,76.9,55.7,53.5,49.6,3.9,borderline,0.5,star,,,-1.0,auto_v2,2.0,0.305
Bruce Brown,28,2TM,PG,41.0,12.0,22.5,3.2,7.5,0.421,0.7,2.0,0.3329999999999999,2.5,5.6,0.452,0.4639999999999999,1.3,1.6,0.815,1.0,3.0,4.0,2.0,0.8,0.2,1.0,1.7,8.3,,2024-25,10.9,0.504,0.262,0.21,4.5,14.9,9.6,12.8,1.8,1.0,10.4,17.2,0.1,0.6,0.7,0.035,-3.2,-0.6,-3.8,-0.4,NOP,training,G,Bruce Brown,23000000.0,23.0,,,,star,-1.485,11.9,0,0.5,0.6902439024390243,59.0,False,False,True,5.77,17.23,17.23,-17.23,27.3,0,0,96.0,96.0,16.358463726884782,12.3,-61.5,15.3,28,0.8035714285714286,57.8,50.0,215.27,below,10.7,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,45.7,borderline,0,64.8,3.3,40.2,borderline,5.5,2022-23,20.0,1.1,1.6,47.5,55.3,20.0,76.9,55.7,46.8,41.9,4.9,bad,1.1,star,,,0.0,auto_v2,1.0,
